fips,state,name,lat,long
24013,MD,Carroll County,39.563331,-77.015328
24015,MD,Cecil County,39.562354,-75.941585
24017,MD,Charles County,38.472853,-77.015427
24019,MD,Dorchester County,38.429196,-76.047433
24021,MD,Frederick County,39.470214,-77.397628
24023,MD,Garrett County,39.547299,-79.274619
24025,MD,Harford County,39.537429,-76.299789
24027,MD,Howard County,39.252264,-76.924406
24029,MD,Kent County,39.241279,-76.125987
24031,MD,Montgomery County,39.137381,-77.203063
24033,MD,Prince George's County,38.829288,-76.84818
24035,MD,Queen Anne's County,39.040693,-76.082405
24037,MD,St. Mary's County,38.220289,-76.530384
24039,MD,Somerset County,38.07445,-75.853323
24041,MD,Talbot County,38.748349,-76.178476
24043,MD,Washington County,39.603621,-77.814671
24045,MD,Wicomico County,38.36737,-75.632083
24047,MD,Worcester County,38.222133,-75.309931
24510,MD,Baltimore city,39.300032,-76.610476
25001,MA,Barnstable County,41.799014,-70.21188
25003,MA,Berkshire County,42.371493,-73.217928
25005,MA,Bristol County,41.748588,-71.088894
25007,MA,Dukes County,41.38097,-70.701499
25009,MA,Essex County,42.642708,-70.864909
25011,MA,Franklin County,42.584504,-72.591792
25013,MA,Hampden County,42.136198,-72.635648
25015,MA,Hampshire County,42.339459,-72.663694
25017,MA,Middlesex County,42.481718,-71.394916
25019,MA,Nantucket County,41.305878,-70.14191
25021,MA,Norfolk County,42.171739,-71.181111
25023,MA,Plymouth County,41.987196,-70.741942
25025,MA,Suffolk County,42.338551,-71.018253
25027,MA,Worcester County,42.311693,-71.940282
26001,MI,Alcona County,44.682535,-82.834078
26003,MI,Alger County,47.080077,-86.564108
26005,MI,Allegan County,42.595787,-86.634745
26007,MI,Alpena County,44.894954,-83.426574
26009,MI,Antrim County,45.005455,-85.175639
26011,MI,Arenac County,44.036833,-83.740675
26013,MI,Baraga County,46.695859,-88.36181
26015,MI,Barry County,42.582811,-85.31455
26017,MI,Bay County,43.699711,-83.978701
26019,MI,Benzie County,44.648621,-86.494326
26021,MI,Berrien County,41.791382,-86.742543
26023,MI,Branch County,41.918455,-85.066885
26025,MI,Calhoun County,42.24299,-85.012385
26027,MI,Cass County,41.917243,-86.000142
26029,MI,Charlevoix County,45.513164,-85.450392
26031,MI,Cheboygan County,45.476022,-84.495431
26033,MI,Chippewa County,46.321819,-84.52063
26035,MI,Clare County,43.991137,-84.838325
26037,MI,Clinton County,42.950455,-84.591695
26039,MI,Crawford County,44.680175,-84.611343
26041,MI,Delta County,45.805229,-86.901938
26043,MI,Dickinson County,46.012825,-87.866123
26045,MI,Eaton County,42.58953,-84.84645
26047,MI,Emmet County,45.590094,-84.986822
26049,MI,Genesee County,43.021077,-83.706372
26051,MI,Gladwin County,43.98975,-84.389816
26053,MI,Gogebic County,46.461513,-89.806863
26055,MI,Grand Traverse County,44.718688,-85.553848
26057,MI,Gratiot County,43.292326,-84.60469
26059,MI,Hillsdale County,41.927461,-84.637479
26061,MI,Houghton County,46.998427,-88.651903
26063,MI,Huron County,43.907616,-82.857045
26065,MI,Ingham County,42.603534,-84.373811
26067,MI,Ionia County,42.94465,-85.073766
26069,MI,Iosco County,44.329482,-82.849444
26071,MI,Iron County,46.170254,-88.540526
26073,MI,Isabella County,43.645233,-84.839424
26075,MI,Jackson County,42.248474,-84.420868
26077,MI,Kalamazoo County,42.246266,-85.532854
26079,MI,Kalkaska County,44.678881,-85.088992
26081,MI,Kent County,43.032497,-85.547446
26083,MI,Keweenaw County,47.681974,-88.148797
26085,MI,Lake County,43.995187,-85.8114
26087,MI,Lapeer County,43.088633,-83.224325
26089,MI,Leelanau County,45.146182,-86.051574
26091,MI,Lenawee County,41.896022,-84.074356
26093,MI,Livingston County,42.602532,-83.911718
26095,MI,Luce County,46.940602,-85.582368
26097,MI,Mackinac County,46.167868,-85.303762
26099,MI,Macomb County,42.671553,-82.911456
26101,MI,Manistee County,44.350386,-86.602967
26103,MI,Marquette County,46.656596,-87.584028
26105,MI,Mason County,43.996636,-86.750814
26107,MI,Mecosta County,43.635295,-85.332751
26109,MI,Menominee County,45.536207,-87.501811
26111,MI,Midland County,43.648203,-84.379414
26113,MI,Missaukee County,44.325424,-85.085471
26115,MI,Monroe County,41.916097,-83.487106
26117,MI,Montcalm County,43.312782,-85.149468
26119,MI,Montmorency County,45.024134,-84.130107
26121,MI,Muskegon County,43.289258,-86.751892
26123,MI,Newaygo County,43.562712,-85.791372
26125,MI,Oakland County,42.660452,-83.38421
26127,MI,Oceana County,43.647255,-86.807575
26129,MI,Ogemaw County,44.33328,-84.128073
26131,MI,Ontonagon County,47.216602,-89.500463
26133,MI,Osceola County,43.997552,-85.322283
26135,MI,Oscoda County,44.687257,-84.126905
26137,MI,Otsego County,45.021787,-84.576603
26139,MI,Ottawa County,42.942461,-86.654946
26141,MI,Presque Isle County,45.489515,-83.384019
26143,MI,Roscommon County,44.339517,-84.611271
26145,MI,Saginaw County,43.328267,-84.05541
26147,MI,St. Clair County,42.928803,-82.668913
26149,MI,St. Joseph County,41.911488,-85.52287
26151,MI,Sanilac County,43.449155,-82.642815
26153,MI,Schoolcraft County,46.021122,-86.197029
26155,MI,Shiawassee County,42.951545,-84.146352
26157,MI,Tuscola County,43.487902,-83.436618
26159,MI,Van Buren County,42.28215,-86.306076
26161,MI,Washtenaw County,42.252217,-83.843423
26163,MI,Wayne County,42.284664,-83.261953
26165,MI,Wexford County,44.331375,-85.570046
27001,MN,Aitkin County,46.602446,-93.41976
27003,MN,Anoka County,45.27411,-93.242723
27005,MN,Becker County,46.937629,-95.741757
27007,MN,Beltrami County,47.879508,-95.00505
27009,MN,Benton County,45.701225,-94.00144
27011,MN,Big Stone County,45.419925,-96.402226
27013,MN,Blue Earth County,44.03371,-94.064012
27015,MN,Brown County,44.246541,-94.733647
27017,MN,Carlton County,46.603818,-92.671044
27019,MN,Carver County,44.82132,-93.800091
27021,MN,Cass County,46.951745,-94.333705
27023,MN,Chippewa County,45.028625,-95.564108
27025,MN,Chisago County,45.505444,-92.903849
27027,MN,Clay County,46.898376999999996,-96.494901
27029,MN,Clearwater County,47.575873,-95.371117
27031,MN,Cook County,47.538569,-90.290189
27033,MN,Cottonwood County,44.010639,-95.183152
27035,MN,Crow Wing County,46.491653,-94.070718
27037,MN,Dakota County,44.670893,-93.062481
27039,MN,Dodge County,44.020706,-92.869353
27041,MN,Douglas County,45.936829,-95.462156
27043,MN,Faribault County,43.676522,-93.947234
27045,MN,Fillmore County,43.679187,-92.093937
27047,MN,Freeborn County,43.674202,-93.350289
27049,MN,Goodhue County,44.406178,-92.716
27051,MN,Grant County,45.930743,-96.010699
27053,MN,Hennepin County,45.006121,-93.475228
27055,MN,Houston County,43.66699,-91.501556
27057,MN,Hubbard County,47.095551,-94.91329
27059,MN,Isanti County,45.562431,-93.296339
27061,MN,Itasca County,47.490817,-93.611102
27063,MN,Jackson County,43.671111,-95.149731
27065,MN,Kanabec County,45.94776,-93.297788
27067,MN,Kandiyohi County,45.152714,-95.004981
27069,MN,Kittson County,48.77604,-96.780349
27071,MN,Koochiching County,48.245374,-93.782896
27073,MN,Lac qui Parle County,44.999856,-96.176836
27075,MN,Lake County,47.517111,-91.411704
27077,MN,Lake of the Woods County,48.7681,-94.904633
27079,MN,Le Sueur County,44.373424,-93.730143
27081,MN,Lincoln County,44.408238,-96.272032
27083,MN,Lyon County,44.409195,-95.847268
27085,MN,McLeod County,44.821657,-94.272323
27087,MN,Mahnomen County,47.328387,-95.811089
27089,MN,Marshall County,48.362728,-96.357761
27091,MN,Martin County,43.677118,-94.537252
27093,MN,Meeker County,45.123155,-94.527346
27095,MN,Mille Lacs County,45.929043,-93.632996
27097,MN,Morrison County,46.020484,-94.266619
27099,MN,Mower County,43.666249,-92.759514
27101,MN,Murray County,44.015594,-95.761581
27103,MN,Nicollet County,44.35882,-94.245684
27105,MN,Nobles County,43.677686,-95.763132
27107,MN,Norman County,47.329453,-96.463776
27109,MN,Olmsted County,43.999499,-92.410099
27111,MN,Otter Tail County,46.405727,-95.714581
27113,MN,Pennington County,48.069247,-96.037725
27115,MN,Pine County,46.10094,-92.763094
27117,MN,Pipestone County,44.015361,-96.257015
27119,MN,Polk County,47.774254,-96.400027
27121,MN,Pope County,45.589623,-95.446705
27123,MN,Ramsey County,45.015204,-93.099965
27125,MN,Red Lake County,47.865487,-96.08718
27127,MN,Redwood County,44.403536,-95.254241
27129,MN,Renville County,44.723697,-94.955617
27131,MN,Rice County,44.350734,-93.298505
27133,MN,Rock County,43.669587,-96.263238
27135,MN,Roseau County,48.761068,-95.821504
27137,MN,St. Louis County,47.578635,-92.51457
27139,MN,Scott County,44.651805,-93.533731
27141,MN,Sherburne County,45.453176,-93.76913
27143,MN,Sibley County,44.575734,-94.230123
27145,MN,Stearns County,45.555235,-94.610482
27147,MN,Steele County,44.015261,-93.220453
27149,MN,Stevens County,45.593461,-95.992315
27151,MN,Swift County,45.27581,-95.690124
27153,MN,Todd County,46.066569,-94.900576
27155,MN,Traverse County,45.769935,-96.474832
27157,MN,Wabasha County,44.289693,-92.23334
27159,MN,Wadena County,46.586986,-94.988608
27161,MN,Waseca County,44.01846,-93.589844
27163,MN,Washington County,45.037929,-92.890117
27165,MN,Watonwan County,43.978109,-94.613798
27167,MN,Wilkin County,46.362335,-96.476657
27169,MN,Winona County,43.982268,-91.776708
27171,MN,Wright County,45.175091,-93.966396
27173,MN,Yellow Medicine County,44.715736,-95.862756
28001,MS,Adams County,31.486224,-91.351797
28003,MS,Alcorn County,34.886569,-88.581109
28005,MS,Amite County,31.203933,-90.795542
28007,MS,Attala County,33.090468,-89.588622
28009,MS,Benton County,34.810518,-89.200285
28011,MS,Bolivar County,33.799139,-90.88412
28013,MS,Calhoun County,33.936634,-89.337114
28015,MS,Carroll County,33.440795,-89.918887
28017,MS,Chickasaw County,33.933277,-88.947558
28019,MS,Choctaw County,33.345964,-89.251332
28021,MS,Claiborne County,31.97281,-90.915424
28023,MS,Clarke County,32.045374,-88.687976
28025,MS,Clay County,33.65967,-88.782468
28027,MS,Coahoma County,34.22867,-90.603165
28029,MS,Copiah County,31.866915,-90.448758
28031,MS,Covington County,31.633331,-89.548897
28033,MS,DeSoto County,34.874266,-89.99324
28035,MS,Forrest County,31.18858,-89.259447
28037,MS,Franklin County,31.477773,-90.895457
28039,MS,George County,30.855431,-88.642268
28041,MS,Greene County,31.212845,-88.634811
28043,MS,Grenada County,33.770031,-89.80274
28045,MS,Hancock County,30.391641,-89.482791
28047,MS,Harrison County,30.416536,-89.083376
28049,MS,Hinds County,32.267788,-90.466017
28051,MS,Holmes County,33.125942,-90.091197
28053,MS,Humphreys County,33.130996,-90.523421
28055,MS,Issaquena County,32.755539,-91.003535
28057,MS,Itawamba County,34.281075,-88.363127
28059,MS,Jackson County,30.456005,-88.625101
28061,MS,Jasper County,32.016989,-89.11943
28063,MS,Jefferson County,31.733633,-91.043878
28065,MS,Jefferson Davis County,31.564808,-89.827086
28067,MS,Jones County,31.616601,-89.168532
28069,MS,Kemper County,32.750136,-88.625631
28071,MS,Lafayette County,34.353078,-89.485385
28073,MS,Lamar County,31.197586,-89.506369
28075,MS,Lauderdale County,32.403998,-88.660449
28077,MS,Lawrence County,31.550009,-90.10753
28079,MS,Leake County,32.76063,-89.52225
28081,MS,Lee County,34.29237,-88.682439
28083,MS,Leflore County,33.54979,-90.294934
28085,MS,Lincoln County,31.535216,-90.453566
28087,MS,Lowndes County,33.471424,-88.439723
28089,MS,Madison County,32.63437,-90.03416
28091,MS,Marion County,31.230167,-89.821712
28093,MS,Marshall County,34.76619,-89.504231
28095,MS,Monroe County,33.89003,-88.485038
28097,MS,Montgomery County,33.500714,-89.639625
28099,MS,Neshoba County,32.752518,-89.119274
28101,MS,Newton County,32.40197,-89.118412
28103,MS,Noxubee County,33.106508,-88.566004
28105,MS,Oktibbeha County,33.422313,-88.876151
28107,MS,Panola County,34.365205,-89.963065
28109,MS,Pearl River County,30.774793,-89.586904
28111,MS,Perry County,31.169307,-88.988755
28113,MS,Pike County,31.177516,-90.397725
28115,MS,Pontotoc County,34.227081,-89.037239
28117,MS,Prentiss County,34.620566,-88.522184
28119,MS,Quitman County,34.252833,-90.290171
28121,MS,Rankin County,32.267123,-89.946063
28123,MS,Scott County,32.411959,-89.533486
28125,MS,Sharkey County,32.892395,-90.827613
28127,MS,Simpson County,31.902505,-89.917709
28129,MS,Smith County,32.019029,-89.494876
28131,MS,Stone County,30.790184,-89.112297
28133,MS,Sunflower County,33.605529,-90.59509
28135,MS,Tallahatchie County,33.954529,-90.172243
28137,MS,Tate County,34.649553,-89.943105
28139,MS,Tippah County,34.763618,-88.918819
28141,MS,Tishomingo County,34.737697,-88.236064
28143,MS,Tunica County,34.652201,-90.37177
28145,MS,Union County,34.489533,-89.002339
28147,MS,Walthall County,31.164492,-90.103431
28149,MS,Warren County,32.356095,-90.852384
28151,MS,Washington County,33.273174,-90.944446
28153,MS,Wayne County,31.642503,-88.678214
28155,MS,Webster County,33.612061,-89.283961
28157,MS,Wilkinson County,31.161091,-91.324617
28159,MS,Winston County,33.078724,-89.037391
28161,MS,Yalobusha County,34.030666,-89.703807
28163,MS,Yazoo County,32.765675,-90.387928
29001,MO,Adair County,40.190666,-92.603592
29003,MO,Andrew County,39.988863,-94.803551
29005,MO,Atchison County,40.431846,-95.437555
29007,MO,Audrain County,39.214481,-91.843418
29009,MO,Barry County,36.699376,-93.834334
29011,MO,Barton County,37.500799,-94.344089
29013,MO,Bates County,38.257217,-94.339246
29015,MO,Benton County,38.301036,-93.287942
29017,MO,Bollinger County,37.318427,-90.024645
29019,MO,Boone County,38.989861,-92.310202
29021,MO,Buchanan County,39.660369,-94.808173
29023,MO,Butler County,36.71518,-90.40313
29025,MO,Caldwell County,39.658998,-93.979179
29027,MO,Callaway County,38.835547,-91.923446
29029,MO,Camden County,38.026527,-92.765327
29031,MO,Cape Girardeau County,37.384141,-89.685658
29033,MO,Carroll County,39.427375,-93.500227
29035,MO,Carter County,36.944857999999996,-90.945705
29037,MO,Cass County,38.646474,-94.354547
29039,MO,Cedar County,37.733655,-93.850014
29041,MO,Chariton County,39.517968,-92.96162
29043,MO,Christian County,36.969739,-93.187614
29045,MO,Clark County,40.407275,-91.729472
29047,MO,Clay County,39.315551,-94.421502
29049,MO,Clinton County,39.608723,-94.395803
29051,MO,Cole County,38.503233,-92.280027
29053,MO,Cooper County,38.845386,-92.812323
29055,MO,Crawford County,37.96656,-91.313933
29057,MO,Dade County,37.43235,-93.854878
29059,MO,Dallas County,37.683583,-93.033815
29061,MO,Daviess County,39.962839,-93.970053
29063,MO,DeKalb County,39.894665,-94.40719
29065,MO,Dent County,37.603072,-91.489717
29067,MO,Douglas County,36.946517,-92.515892
29069,MO,Dunklin County,36.306905,-90.065394
29071,MO,Franklin County,38.413003,-91.072832
29073,MO,Gasconade County,38.441183,-91.50578
29075,MO,Gentry County,40.208127,-94.405321
29077,MO,Greene County,37.258196,-93.340641
29079,MO,Grundy County,40.112541,-93.565054
29081,MO,Harrison County,40.34562,-93.992582
29083,MO,Henry County,38.386491,-93.792628
29085,MO,Hickory County,37.93691,-93.322988
29087,MO,Holt County,40.095724,-95.219072
29089,MO,Howard County,39.143365,-92.695926
29091,MO,Howell County,36.774369,-91.887368
29093,MO,Iron County,37.594364,-90.984682
29095,MO,Jackson County,39.005336,-94.343165
29097,MO,Jasper County,37.205197,-94.337259
29099,MO,Jefferson County,38.25763,-90.543681
29101,MO,Johnson County,38.741528,-93.811863
29103,MO,Knox County,40.136856,-92.146835
29105,MO,Laclede County,37.659698,-92.594843
29107,MO,Lafayette County,39.068705,-93.802639
29109,MO,Lawrence County,37.10659,-93.830551
29111,MO,Lewis County,40.084559,-91.728803
29113,MO,Lincoln County,39.062255,-90.962916
29115,MO,Linn County,39.86444,-93.108019
29117,MO,Livingston County,39.778587,-93.548201
29119,MO,McDonald County,36.630218,-94.343956
29121,MO,Macon County,39.829795,-92.56434
29123,MO,Madison County,37.474481,-90.343413
29125,MO,Maries County,38.162615,-91.923601
29127,MO,Marion County,39.807538,-91.635379
29129,MO,Mercer County,40.421413,-93.567631
29131,MO,Miller County,38.21668,-92.429876
29133,MO,Mississippi County,36.826264,-89.295929
29135,MO,Moniteau County,38.633037,-92.583642
29137,MO,Monroe County,39.49827,-92.006458
29139,MO,Montgomery County,38.935184,-91.465427
29141,MO,Morgan County,38.420806,-92.874835
29143,MO,New Madrid County,36.594261,-89.655948
29145,MO,Newton County,36.908371,-94.335034
29147,MO,Nodaway County,40.361136,-94.883146
29149,MO,Oregon County,36.68531,-91.401827
29151,MO,Osage County,38.464253,-91.859504
29153,MO,Ozark County,36.64959,-92.458549
29155,MO,Pemiscot County,36.209916,-89.785942
29157,MO,Perry County,37.71113,-89.802125
29159,MO,Pettis County,38.727367,-93.285207
29161,MO,Phelps County,37.866326,-91.790349
29163,MO,Pike County,39.339959,-91.171607
29165,MO,Platte County,39.378696,-94.761472
29167,MO,Polk County,37.616761,-93.400817
29169,MO,Pulaski County,37.824835,-92.207022
29171,MO,Putnam County,40.478606,-93.014531
29173,MO,Ralls County,39.553455,-91.524787
29175,MO,Randolph County,39.439249,-92.492959
29177,MO,Ray County,39.308401,-93.995746
29179,MO,Reynolds County,37.366464,-90.972282
29181,MO,Ripley County,36.65017,-90.874834
29183,MO,St. Charles County,38.781102,-90.674915
29185,MO,St. Clair County,38.04223,-93.77656
29186,MO,Ste. Genevieve County,37.885845,-90.161531
29187,MO,St. Francois County,37.810707,-90.473868
29189,MO,St. Louis County,38.640688,-90.446073
29195,MO,Saline County,39.13584,-93.204164
29197,MO,Schuyler County,40.469361,-92.519016
29199,MO,Scotland County,40.447686,-92.142824
29201,MO,Scott County,37.047793,-89.568098
29203,MO,Shannon County,37.152498,-91.391328
29205,MO,Shelby County,39.797531,-92.088719
29207,MO,Stoddard County,36.851557,-89.947481
29209,MO,Stone County,36.751004,-93.473701
29211,MO,Sullivan County,40.209587,-93.109783
29213,MO,Taney County,36.649827,-93.042819
29215,MO,Texas County,37.314257,-91.964478
29217,MO,Vernon County,37.850196,-94.341597
29219,MO,Warren County,38.761902,-91.159306
29221,MO,Washington County,37.942611,-90.897018
29223,MO,Wayne County,37.111074,-90.453931
29225,MO,Webster County,37.280804,-92.87608
29227,MO,Worth County,40.480499,-94.419198
29229,MO,Wright County,37.267633000000004,-92.479989
29510,MO,St. Louis city,38.635699,-90.244582
30001,MT,Beaverhead County,45.133863,-112.892869
30003,MT,Big Horn County,45.407869,-107.518163
30005,MT,Blaine County,48.428282,-108.967648
30007,MT,Broadwater County,46.329849,-111.497873
30009,MT,Carbon County,45.224468,-109.028554
30011,MT,Carter County,45.516825,-104.515324
30013,MT,Cascade County,47.316575,-111.350262
30015,MT,Chouteau County,47.886834,-110.4362
30017,MT,Custer County,46.261414,-105.550352
30019,MT,Daniels County,48.794429,-105.541739
30021,MT,Dawson County,47.26613,-104.898271
30023,MT,Deer Lodge County,46.094672,-113.141624
30025,MT,Fallon County,46.318184,-104.405718
30027,MT,Fergus County,47.225221,-109.232138
30029,MT,Flathead County,48.314678,-114.054295
30031,MT,Gallatin County,45.518054,-111.163921
30033,MT,Garfield County,47.267184,-106.995991
30035,MT,Glacier County,48.705671,-112.990502
30037,MT,Golden Valley County,46.380624,-109.174586
30039,MT,Granite County,46.395955,-113.427356
30041,MT,Hill County,48.631959,-110.106321
30043,MT,Jefferson County,46.124232,-112.059428
30045,MT,Judith Basin County,47.032558,-110.30532
30047,MT,Lake County,47.642901,-114.083687
30049,MT,Lewis and Clark County,47.132013,-112.373367
30051,MT,Liberty County,48.559654,-111.036924
30053,MT,Lincoln County,48.552385,-115.463185
30055,MT,McCone County,47.629628,-105.757222
30057,MT,Madison County,45.32529,-111.913791
30059,MT,Meagher County,46.5857,-110.92174
30061,MT,Mineral County,47.151942,-115.065627
30063,MT,Missoula County,47.027263,-113.892691
30065,MT,Musselshell County,46.505281,-108.439763
30067,MT,Park County,45.421429,-110.53276
30069,MT,Petroleum County,47.141917,-108.226575
30071,MT,Phillips County,48.250143,-107.928897
30073,MT,Pondera County,48.228604,-112.220761
30075,MT,Powder River County,45.408926,-105.555344
30077,MT,Powell County,46.844225,-112.9311
30079,MT,Prairie County,46.812384,-105.503994
30081,MT,Ravalli County,46.077744,-114.105795
30083,MT,Richland County,47.785633,-104.563408
30085,MT,Roosevelt County,48.282747,-104.99517
30087,MT,Rosebud County,46.173233,-106.666746
30089,MT,Sanders County,47.756497,-115.180306
30091,MT,Sheridan County,48.705523,-104.533913
30093,MT,Silver Bow County,45.896232,-112.660071
30095,MT,Stillwater County,45.658545,-109.381576
30097,MT,Sweet Grass County,45.811292,-109.944796
30099,MT,Teton County,47.819035,-112.281725
30101,MT,Toole County,48.645125,-111.733472
30103,MT,Treasure County,46.229441,-107.285772
30105,MT,Valley County,48.34985,-106.670424
30107,MT,Wheatland County,46.497047,-109.857147
30109,MT,Wibaux County,46.962966,-104.274518
30111,MT,Yellowstone County,45.936987,-108.276656
31001,NE,Adams County,40.520632,-98.500044
31003,NE,Antelope County,42.183225,-98.058037
31005,NE,Arthur County,41.57193,-101.695917
31007,NE,Banner County,41.53975,-103.726263
31009,NE,Blaine County,41.931945,-99.996407
31011,NE,Boone County,41.703934,-98.070476
31013,NE,Box Butte County,42.21038,-103.081779
31015,NE,Boyd County,42.894448,-98.773022
31017,NE,Brown County,42.359562,-99.92392
31019,NE,Buffalo County,40.855226,-99.074983
31021,NE,Burt County,41.854179,-96.337746
31023,NE,Butler County,41.226072,-97.132039
31025,NE,Cass County,40.909878,-96.140609
31027,NE,Cedar County,42.60456,-97.25687
31029,NE,Chase County,40.53039,-101.694192
31031,NE,Cherry County,42.571323,-101.047653
31033,NE,Cheyenne County,41.214236,-103.011929
31035,NE,Clay County,40.523669,-98.050858
31037,NE,Colfax County,41.57496,-97.088945
31039,NE,Cuming County,41.915865,-96.788517
31041,NE,Custer County,41.393893,-99.726866
31043,NE,Dakota County,42.391645,-96.561356
31045,NE,Dawes County,42.711214,-103.134872
31047,NE,Dawson County,40.867378,-99.815154
31049,NE,Deuel County,41.111903,-102.332609
31051,NE,Dixon County,42.48528,-96.855862
31053,NE,Dodge County,41.577008,-96.645853
31055,NE,Douglas County,41.297091,-96.154066
31057,NE,Dundy County,40.180165,-101.681133
31059,NE,Fillmore County,40.52504,-97.596705
31061,NE,Franklin County,40.183203,-98.96208
31063,NE,Frontier County,40.530947,-100.406683
31065,NE,Furnas County,40.191865,-99.909663
31067,NE,Gage County,40.255234,-96.683453
31069,NE,Garden County,41.633364,-102.302985
31071,NE,Garfield County,41.906868,-98.951231
31073,NE,Gosper County,40.509095,-99.823206
31075,NE,Grant County,41.913956999999996,-101.755965
31077,NE,Greeley County,41.567571,-98.530565
31079,NE,Hall County,40.866027,-98.502664
31081,NE,Hamilton County,40.872817,-98.022329
31083,NE,Harlan County,40.178766,-99.403418
31085,NE,Hayes County,40.537234,-101.047963
31087,NE,Hitchcock County,40.176896,-101.044217
31089,NE,Holt County,42.459287,-98.784766
31091,NE,Hooker County,41.920317,-101.117324
31093,NE,Howard County,41.216851,-98.513342
31095,NE,Jefferson County,40.175736,-97.143103
31097,NE,Johnson County,40.39501,-96.265367
31099,NE,Kearney County,40.50912,-98.947602
31101,NE,Keith County,41.194245,-101.644449
31103,NE,Keya Paha County,42.87548,-99.718351
31105,NE,Kimball County,41.199274,-103.703153
31107,NE,Knox County,42.634404,-97.891349
31109,NE,Lancaster County,40.783547,-96.688658
31111,NE,Lincoln County,41.050322,-100.744481
31113,NE,Logan County,41.542155,-100.443665
31115,NE,Loup County,41.903183,-99.509852
31117,NE,McPherson County,41.648414,-101.120851
31119,NE,Madison County,41.909929,-97.606856
31121,NE,Merrick County,41.16979,-98.031057
31123,NE,Morrill County,41.732204,-102.990594
31125,NE,Nance County,41.402385,-97.991408
31127,NE,Nemaha County,40.387389,-95.852721
31129,NE,Nuckolls County,40.176492,-98.046842
31131,NE,Otoe County,40.637992,-96.131027
31133,NE,Pawnee County,40.13785,-96.245225
31135,NE,Perkins County,40.857646,-101.627468
31137,NE,Phelps County,40.516365,-99.406557
31139,NE,Pierce County,42.271413,-97.610992
31141,NE,Platte County,41.576866,-97.513467
31143,NE,Polk County,41.187925,-97.570663
31145,NE,Red Willow County,40.16942,-100.468576
31147,NE,Richardson County,40.123743,-95.718603
31149,NE,Rock County,42.394749,-99.420851
31151,NE,Saline County,40.516802,-97.131755
31153,NE,Sarpy County,41.115064,-96.109125
31155,NE,Saunders County,41.223388,-96.642097
31157,NE,Scotts Bluff County,41.850331,-103.701549
31159,NE,Seward County,40.871944,-97.140383
31161,NE,Sheridan County,42.512289,-102.36828
31163,NE,Sherman County,41.218743,-98.972849
31165,NE,Sioux County,42.470668,-103.73217
31167,NE,Stanton County,41.905045,-97.177109
31169,NE,Thayer County,40.173845,-97.596263
31171,NE,Thomas County,41.85573,-100.524703
31173,NE,Thurston County,42.154061,-96.533943
31175,NE,Valley County,41.564094,-98.983484
31177,NE,Washington County,41.533973,-96.224577
31179,NE,Wayne County,42.210746,-97.126243
31181,NE,Webster County,40.180646,-98.49859
31183,NE,Wheeler County,41.922575,-98.520853
31185,NE,York County,40.873056,-97.596742
32001,NV,Churchill County,39.53771,-118.264166
32003,NV,Clark County,36.214257,-115.013812
32005,NV,Douglas County,38.905129,-119.609019
32007,NV,Elko County,41.141133,-115.351424
32009,NV,Esmeralda County,37.778966,-117.632382
32011,NV,Eureka County,39.977788,-116.272208
32013,NV,Humboldt County,41.407914,-118.127591
32015,NV,Lander County,39.90021,-117.04724
32017,NV,Lincoln County,37.634605,-114.863037
32019,NV,Lyon County,39.022213,-119.197425
32021,NV,Mineral County,38.516647,-118.416279
32023,NV,Nye County,37.965864,-116.459011
32027,NV,Pershing County,40.439639,-118.409477
32029,NV,Storey County,39.438385,-119.524646
32031,NV,Washoe County,40.73132,-119.663269
32033,NV,White Pine County,39.418234,-114.900605
32510,NV,Carson City,39.15306,-119.747368
33001,NH,Belknap County,43.519109,-71.425366
33003,NH,Carroll County,43.867774,-71.20156
33005,NH,Cheshire County,42.92546,-72.248183
33007,NH,Coos County,44.652548,-71.289431
33009,NH,Grafton County,43.926439,-71.842424
33011,NH,Hillsborough County,42.911532,-71.723055
33013,NH,Merrimack County,43.299579,-71.680041
33015,NH,Rockingham County,42.988664,-71.09908
33017,NH,Strafford County,43.293272,-71.035589
33019,NH,Sullivan County,43.361188,-72.222084
34001,NJ,Atlantic County,39.469355,-74.633759
34003,NJ,Bergen County,40.959698,-74.074727
34005,NJ,Burlington County,39.875786,-74.663006
34007,NJ,Camden County,39.802407,-74.961249
34009,NJ,Cape May County,39.085841,-74.846354
34011,NJ,Cumberland County,39.328434,-75.121628
34013,NJ,Essex County,40.7874,-74.246292
34015,NJ,Gloucester County,39.722875,-75.145679
34017,NJ,Hudson County,40.731375,-74.078601
34019,NJ,Hunterdon County,40.565283,-74.911969
34021,NJ,Mercer County,40.282503,-74.703724
34023,NJ,Middlesex County,40.439621,-74.40743
34025,NJ,Monmouth County,40.287048,-74.152446
34027,NJ,Morris County,40.858896,-74.547292
34029,NJ,Ocean County,39.865669,-74.258864
34031,NJ,Passaic County,41.03789,-74.29828
34033,NJ,Salem County,39.573828,-75.357356
34035,NJ,Somerset County,40.565527,-74.619938
34037,NJ,Sussex County,41.137461,-74.691914
34039,NJ,Union County,40.659871,-74.308696
34041,NJ,Warren County,40.853491,-75.009498
35001,NM,Bernalillo County,35.053628,-106.66908
35003,NM,Catron County,33.901621,-108.391928
35005,NM,Chaves County,33.361604,-104.469837
35006,NM,Cibola County,34.928272,-107.99268000000001
35007,NM,Colfax County,36.612964,-104.64011
